skid	name	annotations	FBbt_id	FBbt_name	VFB_id	VFB_name
511217	neuron 24875 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 24874 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511229), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:02 PM (654308), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_0010280f	neuron 24875 (FANC:511217)
516477	neuron 26104 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 26103 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (516489), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:17 PM (655216), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028ds	neuron 26104 (FANC:516477)
518104	neuron 6122 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 6121 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (518116), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:20 PM (655391), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028gx	neuron 6122 (FANC:518104)
517339	neuron 20121 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 20120 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517351), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:19 PM (655334), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028f8	neuron 20121 (FANC:517339)
516200	neuron 26049 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 26048 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (516212), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:16 PM (655157), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028d7	neuron 26049 (FANC:516200)
516306	neuron 26071 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 26070 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (516318), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:17 PM (655216), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028df	neuron 26071 (FANC:516306)
516539	neuron 26111 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 26110 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (516551), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:17 PM (655216), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028dx	neuron 26111 (FANC:516539)
516566	neuron 26118 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 26117 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (516578), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:17 PM (655216), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028dz	neuron 26118 (FANC:516566)
517269	neuron 26242 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 26241 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517281), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:19 PM (655334), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028f3	neuron 26242 (FANC:517269)
517104	neuron 30295 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 30294 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517116), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:18 PM (655276), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028er	neuron 30295 (FANC:517104)
511891	neuron 10641 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron A bundle (511177), sensory neuron (492331), left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 10640 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511904), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:05 PM (654488), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_0010282b	neuron 10641 (FANC:511891)
511489	neuron 10572 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron B bundle (511118), left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 10571 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511501), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:03 PM (654364), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_0010280y	neuron 10572 (FANC:511489)
511949	neuron 10651 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron B bundle (511118), left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 10650 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511961), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:05 PM (654488), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_0010282f	neuron 10651 (FANC:511949)
516422	neuron 17898 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron B bundle (511118), left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 17897 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (516435), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:17 PM (655216), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028do	neuron 17898 (FANC:516422)
515910	neuron 25994 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron B bundle (511118), left T1 leg nerve (493342), skeleton (492337), chordotonal neuron (510846), sensory neuron (492331), LINKED NEURON - elastic transformation of skeleton id 25993 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (515922), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:15 PM (655099), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028cm	neuron 25994 (FANC:515910)
511110	neuron 24855 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron B bundle (511118), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 24854 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511125), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:02 PM (654308), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001027zy	neuron 24855 (FANC:511110)
516130	neuron 26034 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron B bundle (511118), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 26033 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (516142), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:16 PM (655157), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028d2	neuron 26034 (FANC:516130)
516279	neuron 26062 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron B bundle (511118), left T1 leg nerve (493342), skeleton (492337), sensory neuron (492331), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 26061 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (516291), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:17 PM (655216), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028dd	neuron 26062 (FANC:516279)
511142	neuron 24862 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron B bundle (511118), sensory neuron (492331), chordotonal neuron (510846), left T1 leg nerve (493342), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 24861 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (511154), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:02 PM (654308), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_0010280a	neuron 24862 (FANC:511142)
517215	neuron 20085 - elastic transform	T1 leg claw chordotonal neuron (511116), T1 leg claw chordotonal neuron B bundle (511118), skeleton (492337), sensory neuron (492331), left T1 leg nerve (493342), chordotonal neuron (510846), LINKED NEURON - elastic transformation of skeleton id 20084 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (517227), UPDATED FROM LINKED NEURON - 2020-06-26 11:32 PM (510304), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 08:18 PM (655276), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028ez	neuron 20085 (FANC:517215)
546527	claw chordotonal neuron - left T1 - R43C10 MCFO D4	tracing from light microscopy (541566), source: https://gen1mcfo.janelia.org/cgi-bin/view_gen1mcfo_imagery.cgi?line=R43C10 (541788), left T1 leg nerve (493342), T1 leg claw chordotonal neuron (511116), labeling method: R43C10-Gal4, MCFO (546538), sample identifier: 20190205_63_D4 red channel (546540), template registration: 200705 elastix 8spacing_100bendingweight_4pts (546544), sensory neuron (492331), chordotonal neuron (510846), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028k7	claw chordotonal neuron - left T1 - R43C10 MCFO D4 (FANC:546527)
546553	claw chordotonal neuron - right T1 - R43C10 MCFO D4	tracing from light microscopy (541566), source: https://gen1mcfo.janelia.org/cgi-bin/view_gen1mcfo_imagery.cgi?line=R43C10 (541788), right T1 leg nerve (493118), T1 leg claw chordotonal neuron (511116), labeling method: R43C10-Gal4, MCFO (546538), sample identifier: 20190205_63_D4 red channel (546540), template registration: 200705 elastix 8spacing_100bendingweight_4pts (546544), sensory neuron (492331), chordotonal neuron (510846), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028k8	claw chordotonal neuron - right T1 - R43C10 MCFO D4 (FANC:546553)
552080	claw chordotonal neuron - left T1 - R43C10 MCFO D1	tracing from light microscopy (541566), source: https://gen1mcfo.janelia.org/cgi-bin/view_gen1mcfo_imagery.cgi?line=R43C10 (541788), sample identifier: 20190205_63_D1 green channel (552102), template registration: 200706 elastix 8spacing_60bendingweight (552099), labeling method: R43C10-Gal4, MCFO (546538), sensory neuron (492331), T1 leg claw chordotonal neuron (511116), left T1 leg nerve (493342), chordotonal neuron (510846), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028kv	claw chordotonal neuron - left T1 - R43C10 MCFO D1 (FANC:552080)
552085	claw chordotonal neuron - right T1 - R43C10 MCFO D1	tracing from light microscopy (541566), source: https://gen1mcfo.janelia.org/cgi-bin/view_gen1mcfo_imagery.cgi?line=R43C10 (541788), template registration: 200706 elastix 8spacing_60bendingweight (552099), labeling method: R43C10-Gal4, MCFO (546538), sample identifier: 20190205_63_D1 green channel (552102), sensory neuron (492331), T1 leg claw chordotonal neuron (511116), right T1 leg nerve (493118), chordotonal neuron (510846), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	FBbt:00049560	prothoracic femoral chordotonal claw neuron	VFB_001028kw	claw chordotonal neuron - right T1 - R43C10 MCFO D1 (FANC:552085)
