skid	name	paper_id	paper_name	annotations	FBbt_id	FBbt_name
607303	neuron 82958	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), leaves volume (602875), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82957 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723763)	FBbt:00052593	prothoracic femoral bristle sensory neuron
607316	neuron 101390	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), tibial bristle (601746), sensory neuron (601744), leaves volume (602875), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 101389 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723765)	FBbt:00052592	prothoracic tibial bristle sensory neuron
607329	scolopidium 103440	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103439 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723767),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
607342	neuron 82964	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82963 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723769)	FBbt:00052593	prothoracic femoral bristle sensory neuron
607354	scolopidium 103445	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103444 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723771),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
607367	neuron 101398	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), tibial bristle (601746), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 101397 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723773)	FBbt:00052592	prothoracic tibial bristle sensory neuron
607379	neuron 82970	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82969 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723775)	FBbt:00052593	prothoracic femoral bristle sensory neuron
607391	neuron 80923	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), TrCS5 (603321), trochanteral campaniform sensillum (601853), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 80922 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723777)	FBbt:00052573	mechanosensory neuron of prothoracic trochanter campaniform sensillum Sc+5
607407	scolopidium 103450	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103449 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723783),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
607420	neuron 146462	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103440 (607428), neuron 95850 (607430), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 146461 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723785),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
607438	scolopidium 103455	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103454 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723787),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
607451	neuron 82976	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82975 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723789)	FBbt:00052593	prothoracic femoral bristle sensory neuron
607463	neuron 80931	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), TrCS5 (603321), sensory neuron (601744), trochanteral campaniform sensillum (601853), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 80930 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723791)	FBbt:00052573	mechanosensory neuron of prothoracic trochanter campaniform sensillum Sc+5
607477	neuron 101412	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), tibial bristle (601746), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 101411 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723793)	FBbt:00052592	prothoracic tibial bristle sensory neuron
607489	scolopidium 103461	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103460 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723795),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
607502	neuron 82982	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82981 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723797)	FBbt:00052593	prothoracic femoral bristle sensory neuron
607514	neuron 101418	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), tibial bristle (601746), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 101417 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723799)	FBbt:00052592	prothoracic tibial bristle sensory neuron
607526	scolopidium 103466	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103465 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723802),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
607539	neuron 82988	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82987 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723804)	FBbt:00052593	prothoracic femoral bristle sensory neuron
607551	neuron 95276	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103250 (607559), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95275 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723806),  (1688946), attaches to proximal branch of FeCO medial tendon (1688964), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
607567	scolopidium 103471	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103470 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723808),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
607580	neuron 82994	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82993 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723810)	FBbt:00052593	prothoracic femoral bristle sensory neuron
607592	neuron 95282	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103281 (607600), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95281 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723812),  (1688946), attaches to proximal branch of FeCO medial tendon (1688964), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
607608	scolopidium 103476	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103475 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723814),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
607621	neuron 83000	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 82999 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723816)	FBbt:00052593	prothoracic femoral bristle sensory neuron
607633	neuron 95288	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103281 (607600), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95287 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723818),  (1688946), attaches to proximal branch of FeCO medial tendon (1688964), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
607648	scolopidium 103481	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103480 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723820),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
607661	neuron 101435	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), tibial bristle (601746), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 101434 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723822)	FBbt:00052592	prothoracic tibial bristle sensory neuron
607673	scolopidium 103486	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103485 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723824),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
607686	neuron 83008	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 83007 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723826)	FBbt:00052593	prothoracic femoral bristle sensory neuron
607698	neuron 101443	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), tibial bristle (601746), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 101442 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723828)	FBbt:00052592	prothoracic tibial bristle sensory neuron
607710	neuron 95300	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103291 (607718), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95299 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723830),  (1688946), attaches to proximal branch of FeCO medial tendon (1688964), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
607726	scolopidium 103491	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103490 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723832),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
607739	neuron 83015	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), femoral bristle (603810), sensory neuron (601744), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 83014 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723834)	FBbt:00052593	prothoracic femoral bristle sensory neuron
607751	scolopidium 103496	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), dually-innervated scolopidium (604486), femoral scolopidium (604488), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 103495 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723836),  (1688946), attaches to FeCO lateral tendon (1688928), UPDATED FROM LINKED NEURON - 2022-07-27 11:55 PM (1689708)	FBbt:00052585	femoral chordotonal organ scolopidium
607764	neuron 101449	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), tibial bristle (601746), sensory neuron (601744), leaves volume (602875), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 101448 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723838)	FBbt:00052592	prothoracic tibial bristle sensory neuron
607777	neuron 95306	601729	Paper: Kuan, Phelps et al. 2020 Nat Neuro	Paper: Kuan, Phelps et al. 2020 Nat Neuro (601729), sensory neuron (601744), innervates scolopidium 103296 (603600), femoral chordotonal neuron (601768), UPDATED FROM LINKED NEURON - 2020-07-20 04:27 PM (601750), LINKED NEURON - copy of skeleton id 95305 in project id 30 on server https://radagast.hms.harvard.edu/catmaidvnc (723840),  (1688946), attaches to proximal branch of FeCO medial tendon (1688964), UPDATED FROM LINKED NEURON - 2022-07-27 11:41 PM (1688950)	FBbt:00048052	mechanosensory neuron of prothoracic femoral chordotonal organ
