skid	name	paper_id	paper_name	annotations
519195	neuron 73185 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), left anterior dorsal mesothoracic nerve (498080), left T2 accessory nerve (492820), right anterior dorsal mesothoracic nerve (494595), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 73184 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519207), UPDATED FROM LINKED NEURON - 2020-06-27 07:08 PM (519193), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:20 PM (659001), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), wing DUM neuron (677189)
519210	neuron 72932 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), left posterior dorsal mesothoracic nerve (494306), right posterior dorsal mesothoracic nerve (494518), neuron (497040), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 72931 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519224), UPDATED FROM LINKED NEURON - 2020-06-27 07:08 PM (519193), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:16 PM (658648), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), wing DUM neuron (677189)
519227	neuron 73129 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left dorsal-5 branch of T2 leg nerve (498050), efferent neuron (511709), right anterior dorsal mesothoracic nerve (494595), right T2 accessory nerve (497345), left T2 accessory nerve (492820), left anterior dorsal mesothoracic nerve (498080), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 73128 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519241), UPDATED FROM LINKED NEURON - 2020-06-27 07:08 PM (519193), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:19 PM (658947), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), wing DUM neuron (677189)
519244	neuron 71278 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), left anterior dorsal mesothoracic nerve (498080), right T2 accessory nerve (497345), left T2 accessory nerve (492820), right anterior dorsal mesothoracic nerve (494595), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 71277 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519257), UPDATED FROM LINKED NEURON - 2020-06-27 07:08 PM (519193), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:22 PM (659339), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), wing DUM neuron (677189)
519260	neuron 73169 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), left posterior dorsal mesothoracic nerve (494306), right posterior dorsal mesothoracic nerve (494518), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 73168 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519271), UPDATED FROM LINKED NEURON - 2020-06-27 07:08 PM (519193), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:20 PM (659001), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), wing DUM neuron (677189)
519274	neuron 71286 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), right T2 accessory nerve (497345), left anterior dorsal mesothoracic nerve (498080), left T2 accessory nerve (492820), right anterior dorsal mesothoracic nerve (494595), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 71285 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519287), UPDATED FROM LINKED NEURON - 2020-06-27 07:08 PM (519193), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:23 PM (659394), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), wing DUM neuron (677189)
519290	neuron 9494 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	neck DUM neuron (519296), efferent neuron (511709), right cervical nerve (492699), left cervical nerve (492398), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 9493 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519302), UPDATED FROM LINKED NEURON - 2020-06-27 07:08 PM (519193), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:17 PM (658710), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
519310	neuron 107303 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	skeleton (492337), left T3 leg nerve (492333), right T3 leg nerve (493572), right first abdominal nerve (497810), left first abdominal nerve (493082), efferent neuron (511709), LINKED NEURON - elastic transformation of skeleton id 107302 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519328), UPDATED FROM LINKED NEURON - 2020-06-27 07:11 PM (519330), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:08 PM (657978), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), T3 leg DUM neuron (677209)
519332	neuron 116675 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	skeleton (492337), efferent neuron (511709), left haltere nerve (498121), right haltere nerve (494671), LINKED NEURON - elastic transformation of skeleton id 116674 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519347), UPDATED FROM LINKED NEURON - 2020-06-27 07:11 PM (519330), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:28 PM (659792), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), haltere DUM neuron (677207)
519350	neuron 76863 - elastic transform	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), right T3 leg nerve (493572), left T3 leg nerve (492333), skeleton (492337), LINKED NEURON - elastic transformation of skeleton id 76862 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519363), UPDATED FROM LINKED NEURON - 2020-06-27 07:11 PM (519330), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:12 PM (658257), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), T3 leg DUM neuron (677209)
519370	neuron 107303 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	skeleton (492337), left T3 leg nerve (492333), right T3 leg nerve (493572), right first abdominal nerve (497810), left first abdominal nerve (493082), efferent neuron (511709), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 107302 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519389), UPDATED FROM LINKED NEURON - 2020-06-27 07:14 PM (519391), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:08 PM (657978), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), T3 leg DUM neuron (677209)
519393	neuron 116675 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	skeleton (492337), efferent neuron (511709), left haltere nerve (498121), right haltere nerve (494671), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 116674 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519409), UPDATED FROM LINKED NEURON - 2020-06-27 07:14 PM (519391), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:28 PM (659792), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), haltere DUM neuron (677207)
519412	neuron 76863 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), right T3 leg nerve (493572), left T3 leg nerve (492333), skeleton (492337), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 76862 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519426), UPDATED FROM LINKED NEURON - 2020-06-27 07:14 PM (519391), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:12 PM (658257), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), T3 leg DUM neuron (677209)
519439	neuron 70241 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	right dorsal-5 branch of T2 leg nerve (498911), nerve deduced by homology (498820), right T2 accessory nerve (497345), left T2 accessory nerve (492820), left ventral-3 branch of T2 leg nerve (496426), left dorsal-3 branch of T2 leg nerve (500646), left dorsal-5 branch of T2 leg nerve (498050), efferent neuron (511709), right T2 leg nerve (493099), left T2 leg nerve (492843), skeleton (492337), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 70240 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519469), UPDATED FROM LINKED NEURON - 2020-06-27 07:17 PM (519471), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:03 PM (657600), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), T2 leg DUM neuron (677204)
519473	neuron 73185 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), left anterior dorsal mesothoracic nerve (498080), left T2 accessory nerve (492820), right anterior dorsal mesothoracic nerve (494595), skeleton (492337), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 73184 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519486), UPDATED FROM LINKED NEURON - 2020-06-27 07:17 PM (519471), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:20 PM (659001), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), wing DUM neuron (677189)
519489	neuron 72932 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), left posterior dorsal mesothoracic nerve (494306), right posterior dorsal mesothoracic nerve (494518), neuron (497040), skeleton (492337), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 72931 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519504), UPDATED FROM LINKED NEURON - 2020-06-27 07:17 PM (519471), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:16 PM (658648), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), wing DUM neuron (677189)
519507	neuron 73129 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	left dorsal-5 branch of T2 leg nerve (498050), efferent neuron (511709), right anterior dorsal mesothoracic nerve (494595), right T2 accessory nerve (497345), left T2 accessory nerve (492820), left anterior dorsal mesothoracic nerve (498080), skeleton (492337), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 73128 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519522), UPDATED FROM LINKED NEURON - 2020-06-27 07:17 PM (519471), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:19 PM (658947), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), wing DUM neuron (677189)
519525	neuron 71278 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), left anterior dorsal mesothoracic nerve (498080), right T2 accessory nerve (497345), left T2 accessory nerve (492820), right anterior dorsal mesothoracic nerve (494595), skeleton (492337), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 71277 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519539), UPDATED FROM LINKED NEURON - 2020-06-27 07:17 PM (519471), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:22 PM (659339), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), wing DUM neuron (677189)
519542	neuron 73169 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), left posterior dorsal mesothoracic nerve (494306), right posterior dorsal mesothoracic nerve (494518), skeleton (492337), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 73168 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519554), UPDATED FROM LINKED NEURON - 2020-06-27 07:17 PM (519471), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:19 PM (658947), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), wing DUM neuron (677189)
519557	neuron 71286 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), right T2 accessory nerve (497345), left anterior dorsal mesothoracic nerve (498080), left T2 accessory nerve (492820), right anterior dorsal mesothoracic nerve (494595), skeleton (492337), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 71285 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519571), UPDATED FROM LINKED NEURON - 2020-06-27 07:17 PM (519471), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:23 PM (659394), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), wing DUM neuron (677189)
519576	neuron 9203 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), leaves through damage (492994), left T1 ventral nerve (493161), left T1 accessory nerve (493029), left T1 leg nerve (493342), skeleton (492337), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 9202 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519592), UPDATED FROM LINKED NEURON - 2020-06-27 07:18 PM (519594), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:11 PM (658202), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), T1 leg DUM neuron (677186)
519596	neuron 9477 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	efferent neuron (511709), left T1 dorsal nerve (492416), left T1 accessory nerve (493029), left T1 leg nerve (493342), skeleton (492337), leaves through damage (492994), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 9476 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519613), UPDATED FROM LINKED NEURON - 2020-06-27 07:18 PM (519594), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:16 PM (658648), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231), T1 leg DUM neuron (677186)
519617	neuron 9494 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	neck DUM neuron (519296), efferent neuron (511709), right cervical nerve (492699), left cervical nerve (492398), skeleton (492337), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 9493 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519629), UPDATED FROM LINKED NEURON - 2020-06-27 07:18 PM (519594), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-12 09:17 PM (658710), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
519636	neuron 16770 - elastic transform - flipped	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9207 & 16770 (494385), right T1 leg nerve (493118), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), LINKED NEURON - elastic transformation and flipped of skeleton id 16769 in project id 2 on server https://catmaid3.hms.harvard.edu/catmaidvnc (519654), UPDATED FROM LINKED NEURON - 2020-06-27 07:25 PM (519656), tracing from electron microscopy (546593), UPDATED FROM LINKED NEURON - 2020-08-10 11:58 AM (647765), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)
