skid	name	paper_id	paper_name	synonyms
3794023	Output of Hugin right	21461093	Hueckesfeld et al. 2020	
3795424	v'td_a5l (Abdominal Sensory)	21461093	Hueckesfeld et al. 2020	
3795498	AN-R-Sens-B2-ACp-12	21461093	Hueckesfeld et al. 2020	
3801211	BC: neuron 3801212 - paired with #2147157	21461093	Hueckesfeld et al. 2020	
3813723	45b ORN right	21461093	Hueckesfeld et al. 2020	
3814635	MN_AN iACT PN right	21461093	Hueckesfeld et al. 2020	
3822523	AN-R-Sens-B3-ACp-08	21461093	Hueckesfeld et al. 2020	
3827211	42a ORN right	21461093	Hueckesfeld et al. 2020	
3840345	35a ORN right	21461093	Hueckesfeld et al. 2020	
3846657	v'ada t3r	21461093	Hueckesfeld et al. 2020	
3859195	Munin left 2	21461093	Hueckesfeld et al. 2020	
3865952	24a ORN right	21461093	Hueckesfeld et al. 2020	
3872653	33a ORN right	21461093	Hueckesfeld et al. 2020	
3879467	MB2IN-205	21461093	Hueckesfeld et al. 2020	Munin left 1
3885215	74a ORN right	21461093	Hueckesfeld et al. 2020	
3893195	85c ORN right	21461093	Hueckesfeld et al. 2020	
3896629	47a & 33b ORN right	21461093	Hueckesfeld et al. 2020	
3915835	v'td_a3l	21461093	Hueckesfeld et al. 2020	
3925724	ITP candidate 1 left	21461093	Hueckesfeld et al. 2020	
3926438	CRZ 2 left	21461093	Hueckesfeld et al. 2020	
3926669	CRZ 1 left	21461093	Hueckesfeld et al. 2020	
3926904	ITP candidate pair 2 left; ITP candidate 2 left	21461093	Hueckesfeld et al. 2020	
3928522	PTTH 2 left	21461093	Hueckesfeld et al. 2020	
3928574	CA-LP-2_left2	21461093	Hueckesfeld et al. 2020	
3928652	CA-LP-1_left	21461093	Hueckesfeld et al. 2020	
3930411	Ruler Like Neuron right	21461093	Hueckesfeld et al. 2020	
3945232	FFN-4	21461093	Hueckesfeld et al. 2020	Sleepy Left|MB2IN-51|MB2ON-211
3945454	FFN-5	21461093	Hueckesfeld et al. 2020	Sleepy-2 Left|MB2IN-52|MB2ON-212
3946166	MB2IN-206	21461093	Hueckesfeld et al. 2020	Pre-goro3 left
3946364	AF6: Munin Output left	21461093	Hueckesfeld et al. 2020	
3946432	_WS	21461093	Hueckesfeld et al. 2020	WS: from olfactory to Hugin interneuron left
3946569	BLAd ant med 3 neuron left	21461093	Hueckesfeld et al. 2020	
3954014	22c ORN right	21461093	Hueckesfeld et al. 2020	
3958234	94a & 94b ORN right	21461093	Hueckesfeld et al. 2020	
3963891	45a ORN right	21461093	Hueckesfeld et al. 2020	
3966683	AN-R-Sens-B3-ACal-07 (upstream of Multig. Olfactory PN 3) right	21461093	Hueckesfeld et al. 2020	
3980315	82a ORN right	21461093	Hueckesfeld et al. 2020	
3985829	AN-R-Sens-B3-ACal-05 (Non-ORN 1)	21461093	Hueckesfeld et al. 2020	
4017089	AN-R-Sens-B3-ACal-06 (Degraded? Temp?)	21461093	Hueckesfeld et al. 2020	
4023881	AN-R-Sens-B3-ACal-04 (Non-ORN 2)	21461093	Hueckesfeld et al. 2020	
4030526	AN-R-Sens-B3-VM-14	21461093	Hueckesfeld et al. 2020	
4044654	AN-R-Sens-B3-VM-13	21461093	Hueckesfeld et al. 2020	
4059758	AN-R-Sens-B3-VM-15	21461093	Hueckesfeld et al. 2020	
4061049	v'td_vnc_a5r	21461093	Hueckesfeld et al. 2020	
4073353	13a ORN right	21461093	Hueckesfeld et al. 2020	
4076389	59a ORN right	21461093	Hueckesfeld et al. 2020	
4096703	AN-R-Sens-B3-VM-12	21461093	Hueckesfeld et al. 2020	
4097554	AN-R-Sens-B3-ACpl-10	21461093	Hueckesfeld et al. 2020	
4127707	PPLV - 2 Right (maybe PVL014c); BLP34 a 7	21461093	Hueckesfeld et al. 2020	
4188290	EH left	21461093	Hueckesfeld et al. 2020	
4234351	neuron 4234352	21461093	Hueckesfeld et al. 2020	
4249897	NPF_t3l	21461093	Hueckesfeld et al. 2020	
4249996	SEZ horns right	21461093	Hueckesfeld et al. 2020	
4327684	FFN-21	21461093	Hueckesfeld et al. 2020	mPN iACT A3 right|mPN|MB2IN-76
4338596	MN-L-Sens-B2-ACp-01	21461093	Hueckesfeld et al. 2020	
4363883	v'td_a3l (Abdominal Sensory)	21461093	Hueckesfeld et al. 2020	
4364826	MB2ON-146	21461093	Hueckesfeld et al. 2020	Grumpy_left
4379508	Output of Hugin left	21461093	Hueckesfeld et al. 2020	
4400767	DH44 2 left	21461093	Hueckesfeld et al. 2020	
4453485	IPC pair 4; IPC 4 left	21461093	Hueckesfeld et al. 2020	
4506509	IPC pair 6; IPC 6 left	21461093	Hueckesfeld et al. 2020	
4523584	DMS 1 left	21461093	Hueckesfeld et al. 2020	
4523803	DMS 2 left	21461093	Hueckesfeld et al. 2020	
4595609	MB2IN-202	21461093	Hueckesfeld et al. 2020	pCC a1l
4679139	mPN iACT A2	21461093	Hueckesfeld et al. 2020	mPN iACT A2 right|mPN
4785242	AF3 thermo 3rd left	21461093	Hueckesfeld et al. 2020	
4874953	Capa right	21461093	Hueckesfeld et al. 2020	
4995819	neuron	21461093	Hueckesfeld et al. 2020	
4996106	neuron 4996107	21461093	Hueckesfeld et al. 2020	
5007013	SOG_somato_left	21461093	Hueckesfeld et al. 2020	
5010581	EH right	21461093	Hueckesfeld et al. 2020	
5038703	hugin-RG right 1	21461093	Hueckesfeld et al. 2020	
5038920	MBE - Input of Hugin RG Candidates right 1 - paired with #5688091	21461093	Hueckesfeld et al. 2020	
5057916	AN-L-Sens-B3-VM-11	21461093	Hueckesfeld et al. 2020	
5088293	AN-L-Sens-B3-ACpl-10	21461093	Hueckesfeld et al. 2020	
5090549	45b ORN left	21461093	Hueckesfeld et al. 2020	
5093516	AN-L-Sens-B3-ACal-04 (Non-ORN 2)	21461093	Hueckesfeld et al. 2020	
5095269	AN-L-Sens-B3-VM-14	21461093	Hueckesfeld et al. 2020	
5116147	AN-L-Sens-B3-ACal-06 (degraded alone temperature partner neuron)	21461093	Hueckesfeld et al. 2020	
5116861	AN-L-Sens-B3-VM-15	21461093	Hueckesfeld et al. 2020	
5120097	AN-L-Sens-B3-VM-12	21461093	Hueckesfeld et al. 2020	
5120990	AN-L-Sens-B3-VM-13	21461093	Hueckesfeld et al. 2020	
5186461	AN-L-Sens-B3-ACp-09 (gustatory pheromone neuron)	21461093	Hueckesfeld et al. 2020	
5252487	Pre-goro11_a3l	21461093	Hueckesfeld et al. 2020	
5261424	mPN iACT A2	21461093	Hueckesfeld et al. 2020	mPN iACT A2 left|mPN
5311299	T1r Ascending into PC_right	21461093	Hueckesfeld et al. 2020	
5349961	MB2ON-214	21461093	Hueckesfeld et al. 2020	Happy Right 
5375337	fragment	21461093	Hueckesfeld et al. 2020	
5378683	T1l Ascending into PC_left	21461093	Hueckesfeld et al. 2020	
5382876	v'td_a3r (Abdominal Sensory)	21461093	Hueckesfeld et al. 2020	
5404887	MB2ON-214	21461093	Hueckesfeld et al. 2020	Happy Left 
5448622	MN-R-Sens-B1-ACpl-01	21461093	Hueckesfeld et al. 2020	
5462705	big Ambigious Fragment?	21461093	Hueckesfeld et al. 2020	
5469039	Capa left	21461093	Hueckesfeld et al. 2020	
5500958	Coaster (NPF) 2 right	21461093	Hueckesfeld et al. 2020	
5601924	hugin-RG right 2	21461093	Hueckesfeld et al. 2020	
5613144	RG Hugin Input right -> paired with #7381964? Check gap crossings (best match atm)	21461093	Hueckesfeld et al. 2020	
5614978	T1l asc contra 01	21461093	Hueckesfeld et al. 2020	
5615961	hugin-RG left 2	21461093	Hueckesfeld et al. 2020	
5617164	v'td_a2l	21461093	Hueckesfeld et al. 2020	
5638694	v'td_ a3r	21461093	Hueckesfeld et al. 2020	
5688091	MBE - Input of Hugin RG Candidates left 1 - paired with #5038920	21461093	Hueckesfeld et al. 2020	
5807777	NPF_t3r	21461093	Hueckesfeld et al. 2020	
5869204	CA-LP-2_right2	21461093	Hueckesfeld et al. 2020	
5890323	CA-LP-2_right1	21461093	Hueckesfeld et al. 2020	
5955853	ITP candidate 1 right	21461093	Hueckesfeld et al. 2020	
5956787	ITP candidate pair 3 right; ITP candidate 2 right	21461093	Hueckesfeld et al. 2020	
5973097	MB2IN-93	21461093	Hueckesfeld et al. 2020	Bilaterial downstream BPL-to-MB right; CP4 3
5976168	DPMl b 1 loSM right	21461093	Hueckesfeld et al. 2020	
6061068	AF1 right	21461093	Hueckesfeld et al. 2020	
6133702	AF6 right - ASB TODO 1.1	21461093	Hueckesfeld et al. 2020	
6236300	mdIII?_t3l ddaF t3l class III md	21461093	Hueckesfeld et al. 2020	
6317793	MB2IN-172	21461093	Hueckesfeld et al. 2020	DPLc1 Descending R
6340439	59a ORN left	21461093	Hueckesfeld et al. 2020	
6431282	A10? neuron - check gaps_a4r	21461093	Hueckesfeld et al. 2020	
6445994	Pre PMN left	21461093	Hueckesfeld et al. 2020	
6791927	67b ORN left	21461093	Hueckesfeld et al. 2020	
6794664	SEZ-IN-medial projections right	21461093	Hueckesfeld et al. 2020	
6802553	T1l asc contra 02	21461093	Hueckesfeld et al. 2020	
6812313	SOG_somato_right	21461093	Hueckesfeld et al. 2020	
6883831	AN-R-Sens-B1-AVa-16	21461093	Hueckesfeld et al. 2020	
6921588	mdIII_t3r	21461093	Hueckesfeld et al. 2020	
6978585	CA-LP-2_left1	21461093	Hueckesfeld et al. 2020	
7005184	CP1 d 1 left	21461093	Hueckesfeld et al. 2020	
7012280	v'td_vnc_a5l	21461093	Hueckesfeld et al. 2020	
7136254	MB2ON-149	21461093	Hueckesfeld et al. 2020	Moggy_left
7160160	AN-R-Sens-B2-AVp-01	21461093	Hueckesfeld et al. 2020	
7331555	v'td_a6r (Abdominal Sensory)	21461093	Hueckesfeld et al. 2020	
7335439	Coaster (NPF) 2 left	21461093	Hueckesfeld et al. 2020	
7338309	DPMpl12 Brain into SEZ left	21461093	Hueckesfeld et al. 2020	
7340629	v'td_a6l (Abdominal Sensory)	21461093	Hueckesfeld et al. 2020	
7381964	RG Hugin Input left-> paired with #5613144? Check gap crossings (best match atm)	21461093	Hueckesfeld et al. 2020	
7424178	AN-L-Sens-B1-AVa-30	21461093	Hueckesfeld et al. 2020	
7439909	AN-L-Sens-B2-ACp-03	21461093	Hueckesfeld et al. 2020	
7476468	CRZ 3 left	21461093	Hueckesfeld et al. 2020	
7527710	13a ORN left	21461093	Hueckesfeld et al. 2020	
7529574	ITP candidate pair 2 right; candidate 3 right	21461093	Hueckesfeld et al. 2020	
7530253	ITP candidate 4 right	21461093	Hueckesfeld et al. 2020	
7542938	74a ORN left	21461093	Hueckesfeld et al. 2020	
7556564	MN-L-Sens-B3-ACp-03	21461093	Hueckesfeld et al. 2020	
7557604	MB2IN-150	21461093	Hueckesfeld et al. 2020	L1: Short-presynapticD-3-L
7569260	CP1 d 1 right	21461093	Hueckesfeld et al. 2020	
7571966	MB2ON-218	21461093	Hueckesfeld et al. 2020	CPe contralateral descending right; CPe3/pep asc cand Right; CP1 d 4
7627878	v'td_a1r	21461093	Hueckesfeld et al. 2020	
7658146	49a ORN right	21461093	Hueckesfeld et al. 2020	
7719547	63a ORN right	21461093	Hueckesfeld et al. 2020	
7768599	PN a3l preCAPA	21461093	Hueckesfeld et al. 2020	
7799610	v'ada_a2l	21461093	Hueckesfeld et al. 2020	
8005609	v'td_a2l (Abdominal Sensory)	21461093	Hueckesfeld et al. 2020	
8055671	MN-L-Sens-B1-ACpl-01	21461093	Hueckesfeld et al. 2020	
8238322	LHN-2	21461093	Hueckesfeld et al. 2020	LH bilateral axon 1_left; BLVa12 b 2|MB2ON-177|LH-8
8699844	BAmas d 2 right	21461093	Hueckesfeld et al. 2020	
8752697	FAN-1	21461093	Hueckesfeld et al. 2020	AN: DPMlp Lar_right|MB2IN-3|MB2ON-8|FB-3
8765298	BLP12 claw 3 left	21461093	Hueckesfeld et al. 2020	
8810739	MN-R-Sens-B2-AVp-02	21461093	Hueckesfeld et al. 2020	
8813113	BLAd ant med 3 neuron  right	21461093	Hueckesfeld et al. 2020	
9015745	FFN-14	21461093	Hueckesfeld et al. 2020	NI? left_former:Left Mid|MB2IN-65|MB2ON-267
9022427	ddaC_a3r	21461093	Hueckesfeld et al. 2020	
9037304	SEZ-fork1	21461093	Hueckesfeld et al. 2020	SEZ-fork-1 right
9119558	MB2IN-188	21461093	Hueckesfeld et al. 2020	mPN iACT VUM L|mPN
9146908	vdaB_a4r	21461093	Hueckesfeld et al. 2020	
9151980	vdaB_a4l	21461093	Hueckesfeld et al. 2020	
9170669	v'ada_a4l	21461093	Hueckesfeld et al. 2020	
9254491	ddaA a4r class III md	21461093	Hueckesfeld et al. 2020	
9372642	PTTH 1 left	21461093	Hueckesfeld et al. 2020	
9408003	AF1 left	21461093	Hueckesfeld et al. 2020	
9424902	MB2ON-144	21461093	Hueckesfeld et al. 2020	Tomato Vine 2_left
9455820	MB2ON-219	21461093	Hueckesfeld et al. 2020	Sweetness Right 130521_Cand1_OSN2_IN5 Bilateral
9503203	v'td_a4r (Abdominal Sensory)	21461093	Hueckesfeld et al. 2020	
9524538	MB2IN-158	21461093	Hueckesfeld et al. 2020	M1 ; Left
9583435	FFN-14	21461093	Hueckesfeld et al. 2020	NI? right|MB2IN-65|MB2ON-267
9716858	AN-R-Sens-B1-AVa-19	21461093	Hueckesfeld et al. 2020	
9747418	PPLV - 2 Left (maybe PVL014c)	21461093	Hueckesfeld et al. 2020	
9748269	AN-R-Sens-B1-AVa-18	21461093	Hueckesfeld et al. 2020	
9748579	hugin-PC right 3	21461093	Hueckesfeld et al. 2020	
9748981	MB2ON-149	21461093	Hueckesfeld et al. 2020	Moggy_right
9787933	MB2IN-208	21461093	Hueckesfeld et al. 2020	BAmas lineage Neuron left 2
9789130	hugin-PC left 1	21461093	Hueckesfeld et al. 2020	
9795662	BAmas12_ven descending 4 left	21461093	Hueckesfeld et al. 2020	
9796597	hugin-PC left 2	21461093	Hueckesfeld et al. 2020	
9800178	SNeuron-CPLd right	21461093	Hueckesfeld et al. 2020	
9805520	hugin-PC left 3	21461093	Hueckesfeld et al. 2020	
9805588	MB2ON-152	21461093	Hueckesfeld et al. 2020	Angler_left
9808022	MN-L-Sens-B2-AVp-01	21461093	Hueckesfeld et al. 2020	
9813902	hugin-PC left 4	21461093	Hueckesfeld et al. 2020	
9820270	AN-L-Sens-B1-AVa-29	21461093	Hueckesfeld et al. 2020	
9835169	v'td_a4l (Abdominal Sensory)	21461093	Hueckesfeld et al. 2020	
9838294	AN-L-Sens-B1-ACa-13	21461093	Hueckesfeld et al. 2020	
9841469	FFN-5	21461093	Hueckesfeld et al. 2020	Sleepy-2 Right|MB2IN-52|MB2ON-212
9842000	PTTH 1 right	21461093	Hueckesfeld et al. 2020	
9853425	AN-R-Sens-B3-ACp-09 (gustatory pheromone neuron)	21461093	Hueckesfeld et al. 2020	
9903957	MB2ON-219	21461093	Hueckesfeld et al. 2020	Sweetness Left SOG neuron
9935752	T1r asc contra 01	21461093	Hueckesfeld et al. 2020	
10110270	ppk_v'ada_a1	21461093	Hueckesfeld et al. 2020	v'ada_a1l
10110672	ppk_ddaC_a1	21461093	Hueckesfeld et al. 2020	ddaC_a1r
10119916	MB2IN-199	21461093	Hueckesfeld et al. 2020	Z: contra_right|MB2ON-88
10158972	mPN	21461093	Hueckesfeld et al. 2020	clamp right
10273502	ppk_vdaB_a1	21461093	Hueckesfeld et al. 2020	vdaB_a1r
10290529	ppk_vdaB_a1	21461093	Hueckesfeld et al. 2020	vdaB_a1l 
10329208	IPC pair 3; IPC 1 left	21461093	Hueckesfeld et al. 2020	
10418394	DH44 1 left	21461093	Hueckesfeld et al. 2020	
10459723	IPC pair 2; IPC 2 left	21461093	Hueckesfeld et al. 2020	
10563755	DH44 3 left	21461093	Hueckesfeld et al. 2020	
10681487	BLP12 claw 1 right; BLP12 a 3	21461093	Hueckesfeld et al. 2020	
10682411	BLP12 claw 3 right; BLP12 a 4	21461093	Hueckesfeld et al. 2020	
10684539	BLP12 claw 2 right; BLP12 a 7	21461093	Hueckesfeld et al. 2020	
10768709	Bilateral near MB_right	21461093	Hueckesfeld et al. 2020	
10781924	gate1_right	21461093	Hueckesfeld et al. 2020	
10797407	Bike Bars left	21461093	Hueckesfeld et al. 2020	
10842368	ASB Ascending right 10842369	21461093	Hueckesfeld et al. 2020	
10852875	v'td_a2r (Abdominal Sensory)	21461093	Hueckesfeld et al. 2020	
10868477	v'td1_a1r	21461093	Hueckesfeld et al. 2020	
10934438	MN-R-Sens-B2-ACp-18	21461093	Hueckesfeld et al. 2020	
10958210	MB2ON-243	21461093	Hueckesfeld et al. 2020	F14: PVL005 - 1 Left?
10963761	v'td_a2r 	21461093	Hueckesfeld et al. 2020	
11003707	DL-LH_cand6_sibling left; BLVa12 a 7	21461093	Hueckesfeld et al. 2020	
11018254	CN-13	21461093	Hueckesfeld et al. 2020	G ; 4th order Thermo (Stops Halfway); DALcm12 L m ant lat 10_left|MB2IN-14|MB2ON-23|FB-13|FBN-6
11105182	mPN	21461093	Hueckesfeld et al. 2020	clamp left
11144258	SNeuron CPLd left _former: Death grip left	21461093	Hueckesfeld et al. 2020	
11146422	suckerfish-like 1 (left) 	21461093	Hueckesfeld et al. 2020	
11193510	Ruler Like Neuron left	21461093	Hueckesfeld et al. 2020	
11210000	LHN-2	21461093	Hueckesfeld et al. 2020	LH bilateral axon 1_right; BLVa12 b 2|MB2ON-177|LH-8
11244099	VNC Midline Projection Neuron	21461093	Hueckesfeld et al. 2020	
11291344	v'td_a5r (Abdominal Sensory)	21461093	Hueckesfeld et al. 2020	
11333054	Gustatory PN 1	21461093	Hueckesfeld et al. 2020	Gustatory PN left
11512247	BAmas d 2 left	21461093	Hueckesfeld et al. 2020	
11543212	Multiglomerular PN 2	21461093	Hueckesfeld et al. 2020	mPN iACT bilateral LOWER right|mPN|mPN iACT bilateral LOWER
11637003	FFN-4	21461093	Hueckesfeld et al. 2020	Sleepy Right|MB2IN-51|MB2ON-211
11645541	LH-21	21461093	Hueckesfeld et al. 2020	S: Peptidergic_sibling 35_right
11671564	AN-L-Sens-B2-ACp-21	21461093	Hueckesfeld et al. 2020	
11687553	T3l asc contra 01	21461093	Hueckesfeld et al. 2020	
11695602	SEZ-IN-medial projections left	21461093	Hueckesfeld et al. 2020	
11736972	MN-L-Sens-B2-ACp-15	21461093	Hueckesfeld et al. 2020	
11745381	MN-L-Sens-B2-ACp-07	21461093	Hueckesfeld et al. 2020	
11851588	inner bridge 2 right	21461093	Hueckesfeld et al. 2020	
11868260	MB2ON-152	21461093	Hueckesfeld et al. 2020	Angler_right
11874130	v'td-2_a1l	21461093	Hueckesfeld et al. 2020	
11889676	CN-12	21461093	Hueckesfeld et al. 2020	E ; BAMD PN_right|MB2IN-17|MB2ON-32|FB-16|FBN-8
11946903	MB2IN-158	21461093	Hueckesfeld et al. 2020	M1 ; Right
12073881	MN-L-Sens-B2-ACp-16	21461093	Hueckesfeld et al. 2020	
12178825	v'td_vnc_a6r	21461093	Hueckesfeld et al. 2020	
12225666	FFN-21	21461093	Hueckesfeld et al. 2020	mPN iACT A3 left|mPN|MB2IN-76
12253020	MN-R-Sens-B2-ACp-14	21461093	Hueckesfeld et al. 2020	
12260696	MN-L-Sens-B2-ACp-06	21461093	Hueckesfeld et al. 2020	
12293334	inner bridge 1 left	21461093	Hueckesfeld et al. 2020	
12299704	Bilateral near MB_left	21461093	Hueckesfeld et al. 2020	
12335381	BAmas12 midline 3 right	21461093	Hueckesfeld et al. 2020	
12634154	IPC pair 1; IPC 3 left	21461093	Hueckesfeld et al. 2020	
12678851	VNC to SEZ a3right	21461093	Hueckesfeld et al. 2020	
12702645	v'ada t3l	21461093	Hueckesfeld et al. 2020	
12704360	CA-LP-1_right	21461093	Hueckesfeld et al. 2020	
13046184	neuron 13046185	21461093	Hueckesfeld et al. 2020	
13168737	SEZ-IN-? right	21461093	Hueckesfeld et al. 2020	
13190771	fork of GPhN (right)	21461093	Hueckesfeld et al. 2020	
13429045	AF4: TOH right; Large Spider Neuron right	21461093	Hueckesfeld et al. 2020	
13535380	IPC pair 2; IPC 1 right	21461093	Hueckesfeld et al. 2020	
13535387	DH44 3 right	21461093	Hueckesfeld et al. 2020	
13581830	hugin-PC right 4	21461093	Hueckesfeld et al. 2020	
13744425	AN-L-Sens-B1-ACa-02	21461093	Hueckesfeld et al. 2020	
13751194	DH44 2 right	21461093	Hueckesfeld et al. 2020	
13764284	SEZ-fork1	21461093	Hueckesfeld et al. 2020	SEZ-fork-1 left
13793212	DMS 2 right	21461093	Hueckesfeld et al. 2020	
13950464	MB2IN-175	21461093	Hueckesfeld et al. 2020	DAMv12 med 3
14034311	DPMl b 1 loSM left	21461093	Hueckesfeld et al. 2020	
14273873	ASB Ascending left 14273874 	21461093	Hueckesfeld et al. 2020	
14313750	CN-12	21461093	Hueckesfeld et al. 2020	E ; BAMD PN_left|MB2IN-17|MB2ON-32|FB-16|FBN-8
14333371	LH-3	21461093	Hueckesfeld et al. 2020	AF:uptoLN2 sibling 35_left
14760757	Bike Bars right; DALl1 7	21461093	Hueckesfeld et al. 2020	
14962387	_SOG IN	21461093	Hueckesfeld et al. 2020	SOG IN right
14971928	sens	21461093	Hueckesfeld et al. 2020	
15202263	IPC pair 5; IPC 4 right	21461093	Hueckesfeld et al. 2020	
15217212	vdaB_a2l	21461093	Hueckesfeld et al. 2020	
15217317	ddaC_a2l	21461093	Hueckesfeld et al. 2020	
15225589	MB2IN-146	21461093	Hueckesfeld et al. 2020	pre-dorsal-MAP presynaptic-D-2-R right
15232796	ddaC_t3l	21461093	Hueckesfeld et al. 2020	
15250080	BAmas12_ven descending 4 right	21461093	Hueckesfeld et al. 2020	
15398807	AN-R-Sens-B2-ACp-17	21461093	Hueckesfeld et al. 2020	
15409328	AN-R-Sens-B2-ACp-08	21461093	Hueckesfeld et al. 2020	
15434200	AN-R-Sens-B2-ACp-06	21461093	Hueckesfeld et al. 2020	
15445198	AN-R-Sens-B2-VM-08	21461093	Hueckesfeld et al. 2020	
15451084	AN-R-Sens-B2-ACp-09	21461093	Hueckesfeld et al. 2020	
15458316	AN-R-Sens-B2-ACp-10	21461093	Hueckesfeld et al. 2020	
15461769	AN-R-Sens-B2-ACp-22	21461093	Hueckesfeld et al. 2020	
15480928	CN-13	21461093	Hueckesfeld et al. 2020	G ; 4th order Thermo (Stops Halfway); DALcm12 L m ant lat 10_right|MB2IN-14|MB2ON-23|FB-13|FBN-6
15505837	AN-R-Sens-B2-AVp-06	21461093	Hueckesfeld et al. 2020	
15506094	AN-R-Sens-B2-ACp-18	21461093	Hueckesfeld et al. 2020	
15507888	AN-R-Sens-B2-ACp-20	21461093	Hueckesfeld et al. 2020	
15508475	AN-R-Sens-B2-VM-04	21461093	Hueckesfeld et al. 2020	
15508735	AN-R-Sens-B2-ACp-01	21461093	Hueckesfeld et al. 2020	
15522777	AN-R-Sens-B2-ACp-21	21461093	Hueckesfeld et al. 2020	
15525858	AN-R-Sens-B2-ACp-14	21461093	Hueckesfeld et al. 2020	
15530882	AN-R-Sens-B2-ACp-15	21461093	Hueckesfeld et al. 2020	
15531033	AN-R-Sens-B2-ACp-03	21461093	Hueckesfeld et al. 2020	
15531916	AN-R-Sens-B2-ACp-04	21461093	Hueckesfeld et al. 2020	
15532105	AN-R-Sens-B2-AVa-24 (PPS mechano)	21461093	Hueckesfeld et al. 2020	
15533421	AN-R-Sens-B2-AVp-02	21461093	Hueckesfeld et al. 2020	
15541944	AN-R-Sens-B2-ACp-02	21461093	Hueckesfeld et al. 2020	
15541976	AN-R-Sens-B2-ACp-19	21461093	Hueckesfeld et al. 2020	
15542354	AN-R-Sens-B1-AVa-42	21461093	Hueckesfeld et al. 2020	
15543068	AN-R-Sens-B1-AVa-21	21461093	Hueckesfeld et al. 2020	
15543394	AN-R-Sens-B1-AVa-31	21461093	Hueckesfeld et al. 2020	
15546924	AN-R-Sens-B1-AVa-30	21461093	Hueckesfeld et al. 2020	
15547732	AN-R-Sens-B1-AVa-33	21461093	Hueckesfeld et al. 2020	
15548107	AN-R-Sens-B1-ACa-17	21461093	Hueckesfeld et al. 2020	
15548694	AN-R-Sens-B1-ACa-10	21461093	Hueckesfeld et al. 2020	
15556081	MN-R-Sens-B2-ACp-11	21461093	Hueckesfeld et al. 2020	
15556868	MN-R-Sens-B2-ACp-02	21461093	Hueckesfeld et al. 2020	
15559195	AN-R-Sens-B1-ACa-04	21461093	Hueckesfeld et al. 2020	
15561413	AN-R-Sens-B1-ACa-13	21461093	Hueckesfeld et al. 2020	
15562137	AN-R-Sens-B1-ACa-07	21461093	Hueckesfeld et al. 2020	
15563553	AN-R-Sens-B1-ACa-05	21461093	Hueckesfeld et al. 2020	
15564661	AN-R-Sens-B1-AVa-29	21461093	Hueckesfeld et al. 2020	
15564706	AN-R-Sens-B1-AVa-24	21461093	Hueckesfeld et al. 2020	
15564782	AN-R-Sens-B1-AVa-23	21461093	Hueckesfeld et al. 2020	
15564807	AN-R-Sens-B1-AVa-22	21461093	Hueckesfeld et al. 2020	
15564882	AN-R-Sens-B1-AVa-37	21461093	Hueckesfeld et al. 2020	
15564911	AN-R-Sens-B1-AVa-27	21461093	Hueckesfeld et al. 2020	
15567466	AN-R-Sens-B1-AVa-41	21461093	Hueckesfeld et al. 2020	
15568134	MB2IN-93	21461093	Hueckesfeld et al. 2020	Bilaterial downstream BPL-to-MB left
15569561	AN-R-Sens-B1-AVa-28	21461093	Hueckesfeld et al. 2020	
15572414	AN-R-Sens-B1-AVa-25	21461093	Hueckesfeld et al. 2020	
15573283	AN-R-Sens-B2-ACp-13	21461093	Hueckesfeld et al. 2020	
15573331	AN-R-Sens-B2-ACp-16	21461093	Hueckesfeld et al. 2020	
15573381	AN-R-Sens-B1-ACa-12	21461093	Hueckesfeld et al. 2020	
15573396	AN-R-Sens-B1-ACa-09	21461093	Hueckesfeld et al. 2020	
15573450	AN-R-Sens-B1-ACa-14	21461093	Hueckesfeld et al. 2020	
15574199	AN-R-Sens-B1-ACa-06	21461093	Hueckesfeld et al. 2020	
15574231	AN-R-Sens-B1-ACa-08	21461093	Hueckesfeld et al. 2020	
15574328	AN-R-Sens-B1-AVa-15	21461093	Hueckesfeld et al. 2020	
15574508	AN-R-Sens-B1-AVa-38	21461093	Hueckesfeld et al. 2020	
15574941	AN-R-Sens-B1-AVa-34	21461093	Hueckesfeld et al. 2020	
15575052	AN-R-Sens-B1-AVa-36	21461093	Hueckesfeld et al. 2020	
15575232	AN-R-Sens-B1-AVa-35	21461093	Hueckesfeld et al. 2020	
15575327	AN-R-Sens-B1-AVa-26	21461093	Hueckesfeld et al. 2020	
15576194	AN-R-Sens-B1-AVa-40	21461093	Hueckesfeld et al. 2020	
15586536	AN-R-Sens-B1-ACa-11	21461093	Hueckesfeld et al. 2020	
